,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
104,IssueCommentEvent,2016-10-14 10:30:43+00:00,41905591,Ch00k/ffmpy,230214,Ch00k,,,180947932,253765398,Sorry for taking so long to respond. I understand your use case. Would it help if you had access to the underlying subprocess so you could actually call `terminate()` on it?,{},,User,False
108,IssueCommentEvent,2016-11-17 17:09:31+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,187978257,261306857,"The datatime object does accept a tzinfo parameter right now so at least that part is possible. As for the actual conversion, I think we will need our own tzinfo class. I've added one which might do the trick for you :)",{},,User,False
111,IssueCommentEvent,2018-06-14 13:12:34+00:00,119872225,ZYunH/zmail,40265541,GavinDingCoolapk,,,332345460,397291148,"我是运行这一段出错的：
import zmail
server = zmail.server('yourmail@example.com’, 'yourpassword')

if server.smtp_able():
    pass
    # SMTP function.
if server.pop_able():
    pass
    # POP function.


是不是和本地配置有关？",{},NONE,User,False
119,IssueCommentEvent,2015-03-10 10:27:23+00:00,4652550,avanov/Plim,1227139,kxxoling,,,60455535,78028178,"@avanov I need a new branch to carry on this fix, what would be a proper branch name?",{},,User,False
141,IssueCommentEvent,2017-03-23 01:42:52+00:00,72066935,cs01/gdbgui,260191,girtsf,,,211465025,288592428,"(I just stumbled upon gdbgui and gave it a try to see if it works for my needs. I'm using gdb to debug arm-none-eabi targets.)

You asked for feedback on whether this works - the dev branch allows me to connect to the target (if I type ""remote :3333""). But I had to run the ""file"" command by hand to get symbols, and a lot of other stuff didn't work, probably due to arm vs x86 differences. But that's for a different bug.
",{},,User,False
150,IssueCommentEvent,2017-06-23 20:24:08+00:00,72066935,cs01/gdbgui,5715368,cs01,,,233466754,310764363,Glad it's working for you!,{},,User,False
152,IssueCommentEvent,2017-05-09 20:39:16+00:00,9896961,dbrgn/RPLCD,1401239,fake-name,,,227489592,300294306,I think the breaking commit is https://github.com/dbrgn/RPLCD/commit/d4dc083363986c3d9d754f44aabf9c86471bea9a,{},,User,False
154,IssueCommentEvent,2016-06-18 15:40:43+00:00,36836292,dme65/pySOT,12738905,dme65,,,156187643,226948949,The optimization problem is sanity checked automatically in 0.1.20,{},,User,False
171,IssueCommentEvent,2016-03-14 06:12:20+00:00,6007295,fxsjy/jieba,6058537,zacard-orc,,,133967168,196161936,谢谢,{},,User,False
193,IssueCommentEvent,2017-07-28 06:13:33+00:00,6007295,fxsjy/jieba,4403856,FelixHo,,,240340799,318569527,参数控制 withFlag=True,{},,User,False
195,IssueCommentEvent,2016-04-12 06:46:44+00:00,6007295,fxsjy/jieba,8189513,sherlockzoom,,,7789186,208734187,@fandywang 这个可以参考[清华大学中文分词](http://thulac.thunlp.org/#%E4%BB%A3%E8%A1%A8%E5%88%86%E8%AF%8D%E8%BD%AF%E4%BB%B6%E7%9A%84%E6%80%A7%E8%83%BD%E5%AF%B9%E6%AF%94)工具介绍部分,{},,User,False
226,IssueCommentEvent,2017-09-27 16:08:05+00:00,5542710,gmr/queries,8655789,codecov-io,,,261031316,332572879,"# [Codecov](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=h1) Report
> Merging [#25](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=desc) into [master](https://codecov.io/gh/gmr/queries/commit/8560f4ae84a192b9fdd2027071ca871dc36cd2b3?src=pr&el=desc) will **decrease** coverage by `0.38%`.
> The diff coverage is `76.19%`.

[![Impacted file tree graph](https://codecov.io/gh/gmr/queries/pull/25/graphs/tree.svg?width=650&token=TwyBXWVoSb&height=150&src=pr)](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master      #25      +/-   ##
==========================================
- Coverage    92.5%   92.11%   -0.39%     
==========================================
  Files           6        6              
  Lines         680      685       +5     
  Branches       68       69       +1     
==========================================
+ Hits          629      631       +2     
- Misses         38       41       +3     
  Partials       13       13
```


| [Impacted Files](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [queries/results.py](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree#diff-cXVlcmllcy9yZXN1bHRzLnB5) | `97.91% <0%> (-2.09%)` | :arrow_down: |
| [queries/\_\_init\_\_.py](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree#diff-cXVlcmllcy9fX2luaXRfXy5weQ==) | `97.29% <100%> (ø)` | :arrow_up: |
| [queries/session.py](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree#diff-cXVlcmllcy9zZXNzaW9uLnB5) | `100% <100%> (ø)` | :arrow_up: |
| [queries/pool.py](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree#diff-cXVlcmllcy9wb29sLnB5) | `98.48% <100%> (+0.4%)` | :arrow_up: |
| [queries/tornado\_session.py](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=tree#diff-cXVlcmllcy90b3JuYWRvX3Nlc3Npb24ucHk=) | `76.6% <55.55%> (-0.97%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=footer). Last update [8560f4a...23aec15](https://codecov.io/gh/gmr/queries/pull/25?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
228,IssueCommentEvent,2015-07-01 09:36:11+00:00,1258258,gotcha/ipdb,105204,gotcha,,,91634097,117562905,"Before github, it was in my svn server. I confirm that I have been the only contributor until it was moved here.",{},,User,False
230,IssueCommentEvent,2017-12-09 05:44:31+00:00,65468547,jd/tenacity,29290835,pastamaker[bot],,,278591199,350426055,"Tests SUCCESS for HEAD f79eb84bcc34bff04d47313388239246d54d8fd8

- [JOB #0](https://api.travis-ci.org/jobs/313846813/log): PASSED
- [JOB #1](https://api.travis-ci.org/jobs/313846818/log): PASSED
- [JOB #2](https://api.travis-ci.org/jobs/313846821/log): PASSED
- [JOB #3](https://api.travis-ci.org/jobs/313846830/log): PASSED",{},NONE,Bot,False
231,IssueCommentEvent,2017-07-26 07:46:06+00:00,65468547,jd/tenacity,2644,jd,,,245477770,317975922,@zaneb thanks! makes sense. Released with 4.4.0. Enjoy!,{},,User,False
232,IssueCommentEvent,2018-07-24 22:37:25+00:00,65468547,jd/tenacity,579798,immerrr,,,341213693,407574530,"Done. The DeprecationWarning looks like this:
```
DeprecationWarning: ""stop"" function must accept single ""retry_state"" parameter, please update tenacity.tests.test_tenacity.TestStopConditions.test_stop_backward_compat.<locals>.<lambda>
```",{},CONTRIBUTOR,User,False
234,IssueCommentEvent,2017-11-17 17:16:17+00:00,9954780,keis/base58,617831,elopio,,,274702237,345305996,Awesome! Let me know if you have any questions.,{},CONTRIBUTOR,User,False
254,IssueCommentEvent,2017-06-21 19:46:23+00:00,4946406,mher/flower,1329084,johnarnold,,,174457627,310185272,"Had similar issues, added https://github.com/mher/flower/pull/709 to clear worker cache
",{},,User,False
258,IssueCommentEvent,2018-01-17 15:18:50+00:00,4946406,mher/flower,243799,digitaldavenyc,,,143250754,358336615,"I don't know enough about the internal workings of flower to include steps to reproduce but this happens on several projects of mine. They are all on a version of Django and on Docker, some on Debian, some on Alpine, all of them use Redis.",{},NONE,User,False
260,IssueCommentEvent,2015-05-31 04:48:58+00:00,4946406,mher/flower,740085,raghuramos1987,,,81025910,107127598,It looks like I used the next version of ipython notebook. If thats not desirable then I can redo the docs with the older version.,{},,User,False
265,IssueCommentEvent,2016-05-29 17:55:14+00:00,59824305,mottosso/Qt,2152766,mottosso,,,157394060,222373552,"It's good that you do. :) I take a lot of stuff for granted, so it can be healthy to sometimes shine a light on things in case they are based on some shenanigans. Hopefully this makes sense though, it's worked well long-term and I read a lot of code in other projects that follow the same convention.",{},,User,False
268,IssueCommentEvent,2018-05-12 11:35:39+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,314258957,388549029,价格/10即可,{},CONTRIBUTOR,User,False
271,IssueCommentEvent,2017-09-06 15:56:06+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,255651748,327529710,一样的  程序里面处理和你自己处理 都浪费资源,{},CONTRIBUTOR,User,False
278,IssueCommentEvent,2017-04-11 15:58:22+00:00,7213064,rbit/pydtls,442326,chrysn,,,220458206,293309924,"My [python3 branch](https://github.com/chrysn-pull-requests/pydtls/tree/python3) contains now a mess of changes that might be sufficient to get simple things running. IMO next steps are:

* pydtls project will need to decide on a Python 3 strategy -- whether six or 3to2 or something like that will be used; can't help there, I never maintained a works-for-both library
* Some changes are rather straightforward and (with some six-or-similar support) should also work on Python 2 (eg. replacing ``"".join([chr(x) for x in ...])`` with ``bytes(...)``, skipping irrelevant tests on Python 3 or using getsockopt instead of .type to account for blocking information in Python 3's type field)
* Some changes need more consideration; especially, the ``sock._sock`` mechanism is completely different in Python 3 (the socket is the object itself and not its ``._sock`` property; my workaround is happily creating identical socket objects and keeps the unused ones in an artificial memory leak to avoid closing), and needs to be re-thought by someone who actually understands how pydtls is supposed to work and doesn't just put together the bits that break under the unit test.

The above got me far enough to discover that I'll be blocked by https://bugs.python.org/issue19084 with pydtls (no way to use preshared keys (PSK) with Python's ssl). I'll stay subscribed to this bug in case anything around my patches is unclear, but unless I see a roadmap with the underlying PSK issue with ssl is resolved, I won't push this any further on my own.",{},,User,False
289,IssueCommentEvent,2018-04-10 11:11:07+00:00,82588597,youfou/wxpy,25892836,sandy8508,,,278878515,380061895,同问，如何能把指定的群保存到通讯录,{},NONE,User,False
290,IssueCommentEvent,2018-04-27 02:53:38+00:00,82588597,youfou/wxpy,13744152,mindcont,,,245725044,384848618,"同样,第一次就出现这个问题

```css
<error><ret>1203</ret><message>为了你的帐号安全，此微信号已不允许登录网页微信。你可以使用Windows微信或Mac微信在电脑端登录。Windows微信下载地址：https://pc.weixin.qq.com  Mac微信下载地址：https://mac.weixin.qq.com</message></error>
```",{},NONE,User,False
302,IssueCommentEvent,2017-09-21 08:59:44+00:00,82588597,youfou/wxpy,6091626,davidaclee,,,259405186,331096259,@mapleflow Member 的 raw 信息没有 province 和 city 字段,{},NONE,User,False
320,IssueCommentEvent,2011-06-10 12:25:05+00:00,1258258,gotcha/ipdb,105204,gotcha,,,1028746,1341843,,{},,,
326,IssueCommentEvent,2018-02-26 19:57:20+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,300002740,368629656,Thanks! Couldn't reproduce the problem but looking through the documentation it seems like it should be there.,{},OWNER,User,False
327,IssueCommentEvent,2016-07-02 07:18:26+00:00,11737385,Dav1dde/glad,341158,stfx,,,149841540,230088464,"Hey David, friendly reminder that those options are still missing in the web interface",{},,User,False
334,IssueCommentEvent,2015-09-27 23:55:37+00:00,11167307,Knio/pynmea2,2453493,jmwooten,,,108389341,143605479,It's potentially because the continuous integration installs the library and then runs the test. IF the file is not part of the install then it won't be able to locate it. Can you mimic the file in the test_file.py?,{},,User,False
337,IssueCommentEvent,2017-05-28 05:02:37+00:00,20857415,Kuniwak/vint,15092,jayvdb,,,120144132,304493175,"And we have two PRs which do bump the requirement, https://github.com/Kuniwak/vint/pull/215 and https://github.com/Kuniwak/vint/pull/217 , but neither set the lower limit to 3.x",{},,User,False
339,IssueCommentEvent,2015-10-19 06:34:12+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,109606117,149116385,"返答が遅れてすみません :mask: 
autoload については #129 で警告を抑止するオプションがつきました（ただし、コメントからの設定ができないという問題が残っています）。

>  エラーにはなりませんが、付けない場合が多いので、lint で検出するべきではないと思います。

これについてですが、#128 で似たようなことを議論しました。
私の方針は、「デフォルトは警告して、設定で警告を抑制できるようにする」です。

この理由は以下の通りです：

1. スコープを明示させることで、初心者がスコープを学習できる
2. パワーユーザーにとっては煩い限りなので、設定で警告を抑制できるようにする

    （デフォルトで警告しないのも考えられなくはないですが、初心者とパワーユーザーのどちらにこの設定を強いることになるかを考えたとき、初心者に強いるのは酷だろうという判断です）",{},,User,False
348,IssueCommentEvent,2018-08-21 13:05:36+00:00,93703838,ahawker/ulid,22429695,codecov[bot],,,352509818,414666599,"# [Codecov](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=h1) Report
> Merging [#256](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=desc) into [master](https://codecov.io/gh/ahawker/ulid/commit/996764af6d927ab3405ad0784f1a53c6efe5b01f?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/ahawker/ulid/pull/256/graphs/tree.svg?height=150&src=pr&token=VgBRznerPq&width=650)](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=tree)

```diff
@@          Coverage Diff          @@
##           master   #256   +/-   ##
=====================================
  Coverage     100%   100%           
=====================================
  Files           5      5           
  Lines         267    267           
  Branches       58     58           
=====================================
  Hits          267    267
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=footer). Last update [996764a...925ec4d](https://codecov.io/gh/ahawker/ulid/pull/256?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,Bot,False
351,IssueCommentEvent,2017-05-17 17:34:36+00:00,32288304,aleaxit/gmpy,5619446,videlec,,,183914959,302168043,See #134 ,{},,User,False
352,IssueCommentEvent,2018-01-25 14:01:24+00:00,32288304,aleaxit/gmpy,3625785,jdemeyer,,,290513243,360474553,"This changes the installation location of `gmpy2.pxd` from `.../site-packages/gmpy2.pxd` to `.../site-packages/gmpy2/gmpy2.pxd` This breaks in two ways:

1. In the `.pxd` file, the include needs to be changed from `gmpy2/gmpy2.h` to `gmpy2.h`.

2. The change of location is not backwards compatible. Can you either install it as `gmpy2/__init__.pxd` instead or just add an `__init__.pxd` file containing
```
from .gmpy2 cimport *
```",{},CONTRIBUTOR,User,False
382,IssueCommentEvent,2015-09-18 09:56:41+00:00,10074815,berdario/pew,11544,Jc2k,,,52874137,141408186,"I ended up implementing this pretty much as per what is in vex, but with a `finally` to restore the default signal handler. And I also added a `preexec_fn` to restore the signal handler in the child process (which doesn't happen by default).

Will put together a PR if anyone wants it?",{},,User,False
388,IssueCommentEvent,2015-02-19 14:13:11+00:00,10074815,berdario/pew,752835,berdario,,,58210236,75057636,"Yup

Try to move

```
export PATH=""/home/vincent/miniconda3/bin:$PATH""
```

inside your `.bash_profile` (create it if absent)

Still, pew should warn you for this issue, I'll try to have a look at the code, and later to actually install miniconda and try to do the same

Unfortunately I dropped the ball a bit in the last month, plenty of things are happening and I haven't been able to merge the other PRs :/",{},,User,False
402,IssueCommentEvent,2017-02-03 10:53:04+00:00,80298238,bndr/pycycle,5060242,jelle-r,,,205124582,277219537,"This seems to fix it (utils.py):
```diff
- lines = f.readlines()
- tree = ast.parse('\n'.join(lines))
+ file_data = f.read()
+ lines = file_data.splitlines()
+ tree = ast.parse(file_data)
```",{},,User,False
408,IssueCommentEvent,2016-03-23 02:34:56+00:00,11978405,chjj/term.js,836375,rgbkrk,,,19139839,200137250,"A worthy fork that seems to be moving on and welcoming your patches exists in https://github.com/sourcelair/xterm.js, maintained by @parisk.",{},,User,False
410,IssueCommentEvent,2015-04-19 19:07:15+00:00,11978405,chjj/term.js,470564,chjj,,,44554883,94305629,"And yes, I do drift from project to project. Right now it's blessed, and marked and term.js have been neglected. I do want to get back to them. I figure I'll be tentatively satisifed with where blessed is at soon.",{},,User,False
412,IssueCommentEvent,2017-04-10 17:36:32+00:00,68560140,cs01/pygdbmi,21051830,johncf,,,220707573,293022739,"Looks great! :+1:  (Though on the bike-shed side, I might prefer `GdbTimeoutError` to `NoGdbResponseError`)",{},,User,False
415,IssueCommentEvent,2016-12-08 18:52:21+00:00,44054354,dabeaz/curio,2698246,imrn,,,193726632,265821967,"I'd probably revert to my original stance:

- Task management would NOT be the only thing I will
be dealing on an exception. I should be handling it
properly and providing required communication channels
covering all possible situations in the app.

- If an exception is left unhandled in a task, than that means:
I don't care about the task.

- So the idea of a mechanism for dealing with unhandled
exception is self defeating.

HOWEVER, I'm looking to this:

Doing something here and getting an exception
elsewhere is something interesting. Examples are:

- Cancellation: This is infact Task1 sending an exception
to Task2.
- Timeout: Task1 sends an future exception to itself.

They are something like intertask communication.
Although this is called ""exception"" (which does not
sound as a good thing) the receiver can receive
it at ""Any Awaiting Point"" of its execution. (Its for cancellation.)

Well I'm still not sure whether this is a good
thing or not. But this is definetely an emergent property
of asyncs.

This may be something that can be abused
or with some further generalization effort can it be
turned into a interesting expressive construct?

Any thoughts?",{},,User,False
420,IssueCommentEvent,2017-03-28 15:59:54+00:00,44054354,dabeaz/curio,1099712,kalvdans,,,217605710,289817912,"If we were to attach the original stack trace to the TaskError, I prefer using the raise ... from ... syntax. Then the original exception will be available at e.__cause__",{},,User,False
424,IssueCommentEvent,2018-01-16 12:17:18+00:00,44054354,dabeaz/curio,350836,dabeaz,,,288434027,357942855,"One thing that has me wondering though is that the `run_in_thread()` and `run_in_process()` functions behave differently--they return the actual exception that took place, not a wrapped exception.    This is not justification for changing `join()`--there are definite practical concerns as to why that has to return a `TaskError`.    However, I'll have to ponder it.

I should note that much of this has to do with `Task.join()` returning a result.  You can still get unwrapped exceptions if you use `Task.wait()` and then look at `Task.result` afterwards.
",{},OWNER,User,False
425,IssueCommentEvent,2016-05-18 19:40:58+00:00,44054354,dabeaz/curio,609896,njsmith,,,132204136,220135748,"FYI, here's a substantial start on a real HTTP server using Curio: https://github.com/njsmith/h11/blob/master/examples/curio-server.py

It's a bit toy-like in some respects, but it has solid error handling (possibly the hardest part of implementing an HTTP server), and playing around with wrk on my laptop it seems to easily handle a few thousand concurrent connections and a few thousand requests/second.

I haven't tried using it to implement a WSGI container, since it's a pedagogical example and the WSGI spec involves a certain amount of cruft. But it would be pretty straightforward to do -- AFAICT all the HTTP parts are already there, it's just the WSGI interface that would need implementing.

The more interesting question is what a curio-native version of WSGI would look like...",{},,User,False
428,IssueCommentEvent,2017-02-26 10:01:16+00:00,44054354,dabeaz/curio,2698246,imrn,,,210258846,282545236,"Let's think about a caching http proxy: Using a curio file means
submitting 'each file call' to the thread pool and getting back the result.
This is a serious overhead and can not scale for highload configurations.

To be honest it is not a Curio created problem but by using threaded file
on all platforms cripples the ones which infact already has support
for native file selectors.",{},,User,False
429,IssueCommentEvent,2016-11-10 12:50:57+00:00,44054354,dabeaz/curio,2760196,ZhukovAlexander,,,188459804,259682205,"Should we worry about backward compatibility at such an early stage? Especially for minor patch versions. I'm afraid, that we could end up making the same mistakes, as some other libs did when they were trying to be as backward compatible as possible.",{},,User,False
432,IssueCommentEvent,2016-11-13 06:48:57+00:00,44054354,dabeaz/curio,609896,njsmith,,,188642794,260170093,"...I made a long post about this on the [curio forum](https://forum.dabeaz.com/c/curio/) last night, and now it seems to have disappeared. Or maybe it's trapped in some sort of moderation hades?

@aktiur:
> I feel that, ideally, it should be obvious which end-user facing coroutines only use synchronous traps and are guaranteed in the future to do so.

Agreed -- my end goal is to figure out what guarantees end-user APIs are or aren't guaranteed to provide, but figuring out the right system for traps seems like a good first step :-).

> Maybe curio could make the guarantee that its own async context managers won't block in aenter, and all coroutines that should not block [...] should be converted to context managers?

This is... really weird :-). Context managers already have a clear and well-motivated use case that has nothing to do with synchronous/non-synchronous, and like you note, some of the most important use cases for async context managers are ones that involve blocking in `__aenter__`.

What might make sense to me is to have a rule that whenever we can make a function non-async, we should, because that *is* a clear signal to the user about what it can and can't do. So for example, maybe `Event.set()` should be a regular method, not an async method. (Curio already provides this functionality twice -- `SyncEvent.set()` is a regular method, and `Event.set()` does the weird frame hack thing to let itself be called as a sync method from sync code. AFAICT there's no reason for the `await event.set()` style call to exist.) OTOH, there will still be coroutines like `curio.timeout_after` and `curio.current_task` that are synchronous but are all about talking to the event loop, and I guess the best option for these is just to have a convention that we should document clearly whatever guarantees we settle on.

@dabeaz:
> I think this is being overthought. I don't want to make any guarantee one way or the other about any operation involving async/await other than any such operation might block (or context switch). The operative word here is ""might."" The fact that certain low-level operations don't block is purely an implementation detail--and one that could change at any moment. It could be different using different kernel implementations or different scheduling priorities. 

As a general principle, I strongly disagree. I started writing an erlang-style task supervisor, and it turns out that this is really annoying if you aren't allowed to even *know* whether `task.cancel` is cancellable. That's why I started poking at this in the first place, because it was making it hard to write code on top of curio. `curio.Event` was recently broken because you accidentally assumed a trap was synchronous and it wasn't. If you're making mistakes like these, it seems only fair to assume that users will as well :-).

Obviously there's a whole substantive conversation to have about exactly which operations should make which guarantees, though. I just think the rule should be more nuanced than ""any operation could do anything"". That's nice for devs, but not so nice for users. Good APIs have to balance those competing interests, plus things like usability, teachability, etc.

Another general rule for API design is that if the code makes a guarantee but the docs don't, then this is often the worst of all worlds, because user can't count on it, but they end up depending on it anyway, so that the devs lose the freedom to change it. So for example, I like [this note from Linus](http://yarchive.net/comp/linux/child-runs-first.html) mentioning how some quirks of how Linux schedules processes after `fork` ended up being stuck in stone for a while because of a bash bug -- and there they're talking about a fully-preemptive scheduler running on multi-core hardware, where the original ""guarantee"" was pretty weak to start with. The analogous question for curio would be whether `curio.spawn` runs the child task before returning to the parent task. My preference would be that we document that `spawn` is synchronous (so the parent always runs first), but if we don't do that then I think we'd be better off making it random (like, I mean literally doing `import random` and using that inside the `spawn` implementation) than providing a consistent behavior but refusing to document it.

Also also, even if we, say, go ahead and document that `spawn` is synchronous now, as long as curio remains unstable we can always change our mind later and un-document it :-). But IMO the point of curio being unstable is give us room to figure out what the eventual stable API should look like, so that includes exploring options for what kinds of stability guarantees make sense.",{},,User,False
