,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
153,IssueCommentEvent,2016-05-28 11:04:31+00:00,59824305,mottosso/Qt,2152766,mottosso,,,157333222,222302954,"It's subjective I agree, but I'd prefer to keep them in.

I'm expecting the README to get busy, and they help break apart relevant sections and prevent it looking like a wall of text.

Here's a more mature article where I think they make good use.
- https://github.com/pyblish/pyblish/wiki

If you still think they won't make good use, I'm ok removing them. No biggie.",{},,User,False
155,IssueCommentEvent,2018-01-03 00:57:01+00:00,95191952,rainx/pytdx,101971,rainx,,,284928322,354915681,@yutiansut 嗯，<User>/.pytdx 目录下之类的么？不过额外的配置文件解析会对有一定的性能消耗，我争取放到下个版本吧，我想如果有的话，还想是设定为默认不载入的，只有调用了某个方法之后再载入，这样可能好些,{},OWNER,User,False
163,IssueCommentEvent,2015-12-01 08:45:15+00:00,30489193,stuaxo/vext,179677,stuaxo,,,110780330,160895877,"Done, will leave default for now as a bit of a pain.",{},,User,False
164,IssueCommentEvent,2016-01-25 01:46:46+00:00,30489193,stuaxo/vext,179677,stuaxo,,,57616449,174369418,"Closing ... looks like things will need rewriting in python 3.6, but will have a new ticket if 3.6 happens and imp is removed.",{},,User,False
189,IssueCommentEvent,2018-05-24 12:01:27+00:00,23516699,LEW21/pydbus,4407285,LimEJET,,,179642681,391688725,What's the status on this issue?,{},NONE,User,False
191,IssueCommentEvent,2018-01-27 12:04:13+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,291882199,360980399,Closing this in favor of #89,{},CONTRIBUTOR,User,False
193,IssueCommentEvent,2016-02-07 19:03:01+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,131600721,181083653,"Hi,

I can add mpz_import()/mpz_export() to the current development version. Can you provide some sample Python code showing how you would use it? An example of a buffer filled with some data and passed to mpz_import() would be perfect.

Regarding the removal of the most significant zero bits, that is just the behavior of the underlying mpz_t type. It will expand and contract as necessary and does not have a fixed length. If you are trying to mimic a fixed-width integer type, you will need to do that in Python or create a new type in gmpy2.

Case",{},,User,False
195,IssueCommentEvent,2017-08-04 07:47:51+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,237582983,320181864,"> In Sage, there is no global variable for precision. Each mpfr carries a given precision and you can only perform operations between mpfr elements with the same precision. If two elements are added and have different precisions, then the one with largest precision is truncated. There is no global variable.

> I don't quite understand the usage of the global precision variable in gmpy2.

My comment was slightly erroneous. The MPFR library (not gmpy2) has global settings: 

- Default precision; see mpfr_set_default_prec()/mpfr_get_default_prec(). 

The default precision is used by mpfr_init() when creating a new `mpfr_t`. gmpy2 uses mpfr_init2() which accepts the precision as an argument so the default precision setting is ignored.

- Maximum and minimum exponent; see mpfr_get_emin()/mpfr_get_emax() etc. 

On startup, the minimum and maximum exponent values are initialized to default values. Exceeding these limits during a calculation with result in +INF or -INF result. gmpy2 supports changing the exponent range to emulate other floating point formats, for example float32, float64, float128, etc. In gmpy2 2.0, I only changed the exponent range whenever the active context was changed or updated. Any other calls (say from Cython) into the MPFR library would inherit the gmpy2 exponent range. In gmpy2 2.1, I set the exponent range to the limits (which could be different from the default.) I then save, change, restore the exponent values when checking if the result fits in the desired exponent range (see mpfr_check_range() and mpfr_subnormalize().)

If Cython/Sage changes the exponent range but doesn't restore it, then gmpy2 will use the unexpected values. I should probably update gmpy2 to always reset the exponent range before performing any calculation; at least on dynamically linked builds.

And MPFR 4.0 will change the exponent limits....",{},,User,False
207,IssueCommentEvent,2017-09-27 08:25:16+00:00,34402403,bndr/pipreqs,5980316,larsblumberg,,,179096477,332447893,GAE uses `requirements.txt` to install all dependencies that are required by the project. Hence the OP wants to use `pipreqs` to create `requirements.txt`.,{},NONE,User,False
208,IssueCommentEvent,2015-05-06 13:46:18+00:00,34402403,bndr/pipreqs,1590516,littmus,,,72601467,99465174,"oops.. I forgot to comment important thing.
We can use the method from pip library, `get_installed_distributions`.
I compared with your implementation with this [code](https://gist.github.com/littmus/5aa370b1de8e9ca35c33)
```
24 ['Cython', '_jpype', '_markerlib', 'bs4', 'colorama', 'dateutil', 'jiphy', 'magic', 'matplotlib', 'numpy', 'pafy', 'pip', 'pushbullet', 'pyparsing', 'pytz', 'pywinusb', 'requests', 'seaborn', 'six', 'virtualenv', 'websocket', 'wheel', 'wikipedia', 'youtube_dl']
28 ['Cython', 'JPype1', 'Pafy', 'beautifulsoup4', 'colorama', 'cvxopt', 'hidapi2', 'jiphy', 'matplotlib', 'mps-youtube', 'numpy', 'pip', 'pushbullet.py', 'pyparsing', 'python-dateutil', 'python-magic', 'pytz', 'pyusb', 'pywinusb', 'requests', 'seaborn', 'setuptools', 'six', 'virtualenv', 'websocket-client', 'wheel', 'wikipedia', 'youtube-dl']
beautifulsoup4 (4.3.2)
colorama (0.3.3)
cvxopt (1.1.4)
Cython (0.21.2)
hidapi2 (0.7.99-5)
jiphy (1.0.0)
JPype1 (0.5.7)
matplotlib (1.4.3)
mps-youtube (0.2.3)
numpy (1.9.2)
Pafy (0.3.72)
pip (6.1.1)
pushbullet.py (0.8.1)
pyparsing (2.0.3)
python-dateutil (2.4.2)
python-magic (0.4.6)
pytz (2015.2)
pyusb (1.0.0rc1)
pywinusb (0.3.3)
requests (2.5.0)
seaborn (0.5.1)
setuptools (7.0)
six (1.9.0)
virtualenv (12.1.1)
websocket-client (0.30.0)
wheel (0.24.0)
wikipedia (1.4.0)
youtube-dl (2015.3.24)
```",{},,User,False
210,IssueCommentEvent,2015-05-08 15:49:15+00:00,34402403,bndr/pipreqs,1469109,tiagofmcosta,,,74407217,100277882,I'll create a pull request in a few minutes to solve this issue.,{},,User,False
217,IssueCommentEvent,2016-12-02 20:26:25+00:00,44054354,dabeaz/curio,251611,swfiua,,,189325021,264554192,"That would be perfect.   Just need to find where that ""file"" is hidden.

In the case of pyqt there is the added fun that it is really just a wrapper
around the Qt C++ code, so we are at the mercy of whatever that does.

On Fri, Dec 2, 2016 at 4:15 PM, David Beazley <notifications@github.com>
wrote:

> It's really too bad curio can't I/O wait on the same ""file"" that's
> generating Qt/Tkinter events. Curio doesn't actually perform the I/O so if
> it could do this, it could certainly transfer control to the GUI event
> polling loop when something did occur.
>
> —
> You are receiving this because you commented.
> Reply to this email directly, view it on GitHub
> <https://github.com/dabeaz/curio/issues/111#issuecomment-264551760>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AAPW2_5KMI9YKgZRTQwpR7tkZaTpkrUtks5rEHxRgaJpZM4KyPEp>
> .
>
",{},,User,False
220,IssueCommentEvent,2016-12-20 20:30:39+00:00,44054354,dabeaz/curio,2698246,imrn,,,196739674,268350465,"On 12/20/16, giampaolo <notifications@github.com> wrote:
>> This will not give back control until ALL fd is send through the socket.

> Just to clarify, when using sendfile() with a non-blocking socket sendfile()
> does not send the whole file in one shot. It sends a chunk of it (typically
> 65k) even if you specify a bigger buffer size, then it returns the number of
> bytes being sent (e.g. see [pyftpdlib

Oh. Sorry.. From python documentation:

os.sendfile(): Copy count bytes from file descriptor in to file descriptor out
starting at offset. RETURN THE NUMBER OF BYTES SEND.

It runs in chunks! Not as bulk. Ok then..

It is a matter of how serious that blocking on a chunk. You say it is
tolerable..
Still ""Reading the chunk and sending to socket"" is valid.
I think the blocking problem is still there. But for a smaller size.
",{},,User,False
222,IssueCommentEvent,2016-03-01 15:03:01+00:00,44054354,dabeaz/curio,350836,dabeaz,,,137423413,190757794,"As currently written, the curio monitor will not work on Windows because there is no support for non-blocking I/O or polling on anything but sockets.   It might be possible to hack a different kind of event loop.  Another option might be to modify the monitor so that it is accessible via a socket using telnet or some equivalent.   

Just as a note: curio has not been tested or developed on Windows.  This is not the only thing that would likely be broken. ",{},,User,False
223,IssueCommentEvent,2015-12-22 16:00:58+00:00,44054354,dabeaz/curio,64992,jab,,,123506890,166657468,"Perhaps Gitter would work better for you? It's like a free IRC chat room
just for curio, but with history, GitHub integration, and the ability to
email you what you missed when you're not in it.

On Tuesday, December 22, 2015, David Beazley <notifications@github.com>
wrote:

> I would like to have some kind of discussion forum for curio. However, I
> do NOT want it to be based on a mailing list or something like Google
> Groups. email-based discussion doesn't work for me (plus, I'm bad enough
> about email already). Open to all ideas here.
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/dabeaz/curio/issues/27>.
>
",{},,User,False
224,IssueCommentEvent,2017-03-20 14:51:40+00:00,44054354,dabeaz/curio,2698246,imrn,,,190530913,287783117,"It seems python runtime/threading constraints are the reason
for limited signal handling capability:

Interruption of system calls and library functions by signal handlers
http://man7.org/linux/man-pages/man7/signal.7.html
",{},,User,False
227,IssueCommentEvent,2017-01-28 01:47:22+00:00,44054354,dabeaz/curio,350836,dabeaz,,,202156155,275818212,"Going to merge this.  I had a thought though.  Instead of logging an error message, what if the exception handler merely slept for the specified timeout period?  With that, maybe the loopback task wouldn't be necessary. ",{},,User,False
236,IssueCommentEvent,2018-04-11 02:37:37+00:00,5021892,hgrecco/pint,207047,rebcabin,,,312981514,380307829,This is very helpful. I will refactor my application code and come back to close the issue or ask more questions as things go.,{},NONE,User,False
240,IssueCommentEvent,2017-06-09 02:39:02+00:00,5021892,hgrecco/pint,470751,mmcdermott,,,234598258,307279753,"Awesome, ok, cool. PR is here. https://github.com/hgrecco/pint/pull/527

Great project, by the way, this is really useful.",{},,User,False
244,IssueCommentEvent,2016-04-22 16:54:12+00:00,6662075,joke2k/faker,89607,fcurella,,,150414468,213509405,"Hi @gfavre , thanks for your contribution.

You can keep pushing to your branch. Feel free to squash your commits into one and force-pushing when you're ready.

FYI I probably won't be able to fully review this PR until Monday. Thanks for your patience :)",{},,User,False
249,IssueCommentEvent,2017-03-20 20:03:33+00:00,6662075,joke2k/faker,89607,fcurella,,,215018154,287880733,"@J535D165 @kevin-brown the method is called `uuid4`, not `uuid`, so I think users might expect to get a valid `uuid4` after all.

That said, I""m still not sure if there is a way that we can fix it, or that we should. If python's `uuid4` doesn't return an uuid4 under some conditions, wouldn't this a bug in Python?",{},,User,False
251,IssueCommentEvent,2015-05-15 18:30:19+00:00,6662075,joke2k/faker,2354108,coveralls,,,76808225,102485493,"
[![Coverage Status](https://coveralls.io/builds/2574563/badge)](https://coveralls.io/builds/2574563)

Coverage remained the same at 89.13% when pulling **4385491bebfa6faf99d89829e2fd8ffcafc53424 on SanketDG:grammar-fix** into **3a466fd6b88b3821befbede87db0ed04de3211e1 on joke2k:master**.
",{},,User,False
255,IssueCommentEvent,2017-08-29 10:25:29+00:00,6662075,joke2k/faker,2965839,cvetkoff,,,244965176,325622423,"Yes, first environment on my iOS app Pythonista, the same problem (v.0.8.0) and on my Mac OS Sierra Python 3.6 both locale RU, UTF8
",{},,User,False
260,IssueCommentEvent,2016-08-17 02:29:37+00:00,4576441,kbandla/dpkt,4806709,brifordwylie,,,88766299,240297143,this is done,{},,User,False
263,IssueCommentEvent,2016-11-29 09:25:05+00:00,4576441,kbandla/dpkt,6134010,wmnsk,,,192211508,263518776,"Found some errors thanks to the CI tools :-(
I'll commit and add comment here again after I correct them all.
",{},,User,False
264,IssueCommentEvent,2015-01-16 15:12:34+00:00,4576441,kbandla/dpkt,2354108,coveralls,,,54585101,70266887,"
[![Coverage Status](https://coveralls.io/builds/1754908/badge)](https://coveralls.io/builds/1754908)

Coverage remained the same when pulling **30f7f8b931747eec5defd62b57b732da67f1777b on landscape_tuning** into **e122740d834b8cdc56bb7b2e9e5838413a585a1c on master**.
",{},,User,False
266,IssueCommentEvent,2015-06-04 01:27:04+00:00,4576441,kbandla/dpkt,200847,kbandla,,,84850871,108671954,"_From [yard...@gmail.com](https://code.google.com/u/107543518219195225552/) on December 05, 2008 09:18:23_

yeah, sorry... there are a lot of fixes in subversion as the code hasn't been repackaged in quite a while.",{},,User,False
269,IssueCommentEvent,2015-08-09 18:52:05+00:00,23082318,kipe/enocean,1581122,kipe,,,99918834,129225440,"Thanks for your commit :smile: 
I added some comments, PEP8-fixes. If you could fix those, it would be great.

Can you also point me to the documentation of this feature, as seems like I've missed it :confused: ",{},,User,False
272,IssueCommentEvent,2018-07-15 16:01:03+00:00,97612481,lh3/minimap2,480346,lh3,,,334745446,405100977,"Learning from your code, I have reimplemented the support of multi-part index at the [split branch](https://github.com/lh3/minimap2/tree/split). The new option is `--split-prefix`, which has the same behavior as your `--multi-prefix`. If you have time, you may test it. I will merge this branch to ""master"" once I confirm it is stable.",{},OWNER,User,False
273,IssueCommentEvent,2018-02-13 07:46:59+00:00,97612481,lh3/minimap2,480346,lh3,,,296620554,365177291,I am very certain that your N006_merge.fa is malformatted. It is a bit late on my side. Is it possible at all to send N006_merge.fa to me? Is it too large? Thanks.,{},OWNER,User,False
313,IssueCommentEvent,2015-09-03 12:30:43+00:00,33614304,nvbn/thefuck,10207468,hcgraf,,,104280619,137421782,"I had the same problem, in my case the history rule was very slow.
Try to use the version for python 3, the history rule seems to be MUCH faster…

pip uninstall thefuck
pip3 install thefuck
",{},,User,False
348,IssueCommentEvent,2016-09-30 20:01:08+00:00,33614304,nvbn/thefuck,2354108,coveralls,,,180385211,250838580,"
[![Coverage Status](https://coveralls.io/builds/8136915/badge)](https://coveralls.io/builds/8136915)

Coverage remained the same at 92.901% when pulling **3ad8d52a84fe3ac1816f6853139163f784208745 on OJFord:patch-1** into **9660ec7813a0e77ec3411682b0084d07b540084e on nvbn:master**.
",{},,User,False
360,IssueCommentEvent,2015-05-01 18:52:31+00:00,14900247,skoczen/will,200635,skoczen,,,72492927,98204604,"All clean here.

So, that's hanging pretty early, and from what I can see on your traceback, it's right at the part where we're getting the hipchat user, and setting that data in the env, so all the threads can get to it.

```python
        q = Queue()
        p = Process(target=self.get_hipchat_user, args=(user_id,), kwargs={""q"": q, })
        p.start()
        user_data = q.get()
        p.join()

        if ""error"" in user_data:
            error(""We ran into trouble: '%(message)s'"" % user_data[""error""])
            sys.exit(1)
        with indent(2):
            show_valid(""%s authenticated"" % user_data[""name""])
            os.environ[""WILL_NAME""] = user_data[""name""]
            show_valid(""@%s verified as handle"" % user_data[""mention_name""])
            os.environ[""WILL_HANDLE""] = user_data[""mention_name""]
```

This is a weird one.  So possibilities:
- Weird DNS threadsafe stuff
- Trouble / config change on your hipchat's will account.
- Hipchat bugs.
- Heroku env bugs (less likely)
- Something else.

So, to start debugging, can you post the basics:

- Python version
- If it works locally, etc
- Any changes in your hipchat/heroku config recently?
- I assume this was working before at heroku?
- Other stuff that seems relevant! :)

We'll get there - know it's super annoying to have stuff like this pop up.  I'm not seeing it here, so am hopeful it's something config-y, or an errant semicolon somewhere.",{},,User,False
361,IssueCommentEvent,2015-08-18 17:11:57+00:00,14900247,skoczen/will,7936439,brandonsturgeon,,,89398668,132282786,"Thanks @shadow7412 , I changed it up to follow the pattern.",{},,User,False
362,IssueCommentEvent,2015-05-01 19:05:20+00:00,14900247,skoczen/will,202559,camilonova,,,72492927,98207227,"Ok, it was working fine yesterday, I did some changes but I reverted them and push again changes, it doesn't work.

I'm using python 2.7 and it was working fine, I haven't changed anything important, you can see the changes on our will.

There is any way to start will in 'safe mode' just with the basic stuff ?",{},,User,False
368,IssueCommentEvent,2015-05-26 20:23:48+00:00,17250474,szaghi/FoBiS,3251727,Tobychev,,,72885747,105654720,"I remember having something similar happen to me, but I don't recall the fix. If you just look up what that unicode address is you learn that its RIGHT SINGLE QUOTATION MARK, hardly exotic. 

My (suspicious) recollection is that it had something to do with an error in my code, that produced an error message that killed FoBiS. However I'm very uncertain of how accurate this memory is.",{},,User,False
371,IssueCommentEvent,2015-06-20 12:17:02+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,53972382,113756577,"That's a great point. The rationale behind naming the data consists of a couple of points:

### Increased readability ###
I have noticed that in fitting to multidimensional data, in the current form unnecessary stacking is required:

Example:
```python
xdata = np.arange(-5, 5, 1)
ydata = np.arange(-5, 5, 1)
xx, yy = np.meshgrid(xdata, ydata, sparse=False)
xdata_coor = np.dstack((xx, yy))

zdata = (2.5*xx**2 + 3.0*yy**2)

a, b = parameters('a, b')
x, y = variables('x, y')
model = (a*x**2 + b*y**2)

fit = Fit(model, xdata_coor, zdata)
```

Is less readable then the new style

```python
xdata = np.arange(-5, 5, 1)
ydata = np.arange(-5, 5, 1)
xx, yy = np.meshgrid(xdata, ydata, sparse=False)

zdata = 2.5 * xx**2 + 3.0 * yy**2

a, b = parameters('a, b')
x, y = variables('x, y')
model = a * x**2 + b * y**2

fit = Fit(model, x=xx, y=yy, data=zdata)
```

Plus the new form saves you the time in figuring out how to stack the data, which never works the first try.

So if this is a helpful step on the input side, why not do the same for the output? It is also makes the call to fit look more readable:

```python
model = {z: a * x**2 + b * y**2}

fit = Fit(model, x=xx, y=yy, z=zdata)
```

### Internal consistency ###
Internally, the new syntax is just great. If the fit object is handed a dict as model, I can build the chi squared function with a one liner:

```python
chi_squared = sum((y - f)**2/sigmas[y]**2 for y, f in model.items())
```

In this line ``sigmas`` is a defaultdict which contains all vars that where given a value, but returns 1 otherwise. 

This function is then turned into a python function using ```lambdify``` and the values are provided to the variables by using partial. It makes the internal treatment of dependent and independent variables beautiful.

### Naming over ordering ###
Related to readability, naming arguments is way more readable to positional arguments. The same thing holds for your output array. Yes, you may now that the data in the output array is 3xN and that they represent z1, z2, z3, but will you know in a couple of weeks? Will your fellow programmer? numpy structured arrays are better than normal ones because you can call on a column using it's name, e.g. ```data['x']``` instead of ```data[:, 0]```. For the same reason, I prefer 

```python
fit = Fit(model, x=xdata, y=ydata, z_1=zdata[0], z_2=zdata[1], z_3=zdata[2])
```
to 
```python
fit = Fit(model, x=xdata, y=ydata, data=zdata)
```

#### Easier Debugging ####
As a final note, I think this will make users spend less time on debugging, because it's a lot clearer which data ends up where.


I hope this clarifies the rationale. I will also consider yours a bit longer before answering that because a tuple is also unambiguous, although for the reason named above I think it's a lot less readable.",{},,User,False
383,IssueCommentEvent,2015-11-25 19:01:35+00:00,45852176,arose/nglview,4451957,hainm,,,118901074,159701992,"> I found selection too long, especially for writing scripts

too long for typing or too long script? :D ",{},,User,False
386,IssueCommentEvent,2018-07-07 19:06:59+00:00,77868600,benjaminp/six,219470,benjaminp,,,336116433,403236803,I suspect this is a PyInstaller problem not a `six` problem.,{},OWNER,User,False
387,IssueCommentEvent,2017-03-03 13:33:24+00:00,36242853,bjodah/chempy,485936,bjodah,,,209593621,283953506,fixed in 72fb8b0,{},,User,False
399,IssueCommentEvent,2017-01-25 09:18:58+00:00,18313451,dsoprea/PySvn,2354108,coveralls,,,202499648,275057393,"
[![Coverage Status](https://coveralls.io/builds/9832410/badge)](https://coveralls.io/builds/9832410)

Coverage decreased (-0.1%) to 70.64% when pulling **a902f87c9e49cd7354bde92f6dfb2bf68320dac4 on rlKoekie:master** into **09ddbda2602bd76770f9895cbe86730082d2dde9 on dsoprea:master**.
",{},,User,False
406,IssueCommentEvent,2018-04-16 13:34:57+00:00,30492678,facetoe/zenpy,98948,achiang,,,314457817,381601195,Thanks!,{},NONE,User,False
411,IssueCommentEvent,2016-05-24 21:04:23+00:00,27279174,garnaat/kappa,65675,josegonzalez,,,156307563,221400704,Pull request!,{},,User,False
415,IssueCommentEvent,2017-01-21 18:41:11+00:00,6909307,gawel/pyquery,2419980,wmig,,,190648514,274279866,"find('H1') method cant find tags with any Upper letters ( <H1> )
but children() return it ",{},,User,False
439,IssueCommentEvent,2016-11-02 16:30:34+00:00,65563270,keitheis/alog,474655,symbolix,,,186832046,257919510,"Seems to be working now, not sure what went wrong. I did a fresh git clone and also started with a fresh python environment.",{},,User,False
442,IssueCommentEvent,2016-10-28 14:49:26+00:00,64491816,kopf/httsleep,1115852,kopf,,,185940964,256940745,Hope you are doing well. Greetings to everyone in Karlsruhe! Have a lovely weekend & holiday :) ,{},,User,False
448,IssueCommentEvent,2018-04-11 06:06:50+00:00,15376784,mar10/wsgidav,41663,mar10,,,282278558,380337956,"I suggest that @vinay-is describes the concrete problems with the current solution in #95.
We can discuss there. This PR is already merged and closed anyway.",{},OWNER,User,False
449,IssueCommentEvent,2018-02-09 11:37:54+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,282499397,364411053,"This is a duplicate of #323, closing.",{},OWNER,User,False
451,IssueCommentEvent,2017-08-31 06:12:01+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,240046554,326199795,"I am hesitant about letting --lint set this flag.  I think we should make --ensure-hyphenated-names a separate flag that must explicitly bet set, at least for now, and see how it works. ",{},OWNER,User,False
452,IssueCommentEvent,2016-07-19 15:41:47+00:00,27806545,mewwts/addict,2354108,coveralls,,,166362234,233674285,"
[![Coverage Status](https://coveralls.io/builds/7070237/badge)](https://coveralls.io/builds/7070237)

Coverage remained the same at 100.0% when pulling **68fc2860ab84618ce4ceadb1e6903ef6782c3feb on Ohjeah:master** into **86bbcd69a417d31bda7cf93868eecd43013221dc on mewwts:master**.
",{},,User,False
453,IssueCommentEvent,2016-08-16 18:15:05+00:00,27806545,mewwts/addict,2354108,coveralls,,,170552427,240189661,"
[![Coverage Status](https://coveralls.io/builds/7473314/badge)](https://coveralls.io/builds/7473314)

Coverage remained the same at 100.0% when pulling **28b87ec3f7c103783dc1d41015bdbf1b9ed27610 on tritemio:master** into **197fdaa7c00ac30023d4ffb7fc4738474109a6a0 on mewwts:master**.
",{},,User,False
460,IssueCommentEvent,2017-08-22 10:43:44+00:00,16964283,olofk/fusesoc,299017,wallento,,,251017654,323989223,"From my limited point of view they are similar to the user. The `--no-export` option has the advantage that it doesn't rule out Windows per se, right?

By the way, just thinking a bit beyond that, how about adding a metadata file into the exported directory with a map containing the file origins. Not only the part, but also module and version information. I think this may be useful. But that is something different, @olofk if you think this may make sense I can create a ""good first bug"" issue for that.",{},,User,False
