,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
37,IssueCommentEvent,2016-03-01 00:21:51+00:00,2792391,gruns/furl,1041265,gruns,,,135932590,190465367,@jzp113 Quick follow-up: did upgrading furl to the latest v0.4.92 work for you?,{},,User,False
75,IssueCommentEvent,2017-07-08 16:55:02+00:00,65411376,lacava/few,6578458,lacava,,,234040398,313867725,fixed in commit 9124540,{},,User,False
79,IssueCommentEvent,2017-08-09 05:13:42+00:00,4295983,loli/medpy,1294805,Overdrivr,,,246376233,321154674,"See #31 

",{},,User,False
85,IssueCommentEvent,2018-02-04 17:52:12+00:00,74004167,Kyria/EsiPy,34618220,chriswellsfl1991,,,294065790,362925532,"I'm working on a virtualenv, but straight installing it for the virtualenv didn't fix it.

I'm working on trying to make sure that the EsiPy install is ""included."" It's in the lib folder, I can access other things from the lib folder (both in and out of the virtualenv), but..so far, nothing. I have added thr esipy directory to the virtualenv (add2virtualenv), but so far It give the same issue.

Should I have placed the Python file I'm trying to run, in a specific location, to get it to work?",{},NONE,User,False
90,IssueCommentEvent,2015-05-25 18:24:01+00:00,18603138,WoLpH/mt940,6604721,corebyte,,,80279276,105284947,Thanks for the good work @WoLpH!,{},,User,False
95,IssueCommentEvent,2015-03-04 20:18:22+00:00,4652550,avanov/Plim,601955,avanov,,,59722042,77238032,"I would say that you had done it even better by replacing the default ``-md`` block parser with your own. This is not even a hack, but rather a feature. Custom parsers take precedence over default ones, and your users won't be confused by ""custom-vs-default"" choice.

Cheers!",{},,User,False
97,IssueCommentEvent,2017-03-14 21:55:09+00:00,27924304,cdent/gabbi,5350032,justanotherdot,,,211590895,286573329,"No worries, Hope you feel better soon!

As a note, looking at the gnocchi failing tests I feel as though the primary problem is where Unicode code points are being injected instead of their symbols (e.g. ∧ vs. \u2227). Most of this is showing up in the URLs (I think which are being generated from replacements) and a funky issue where it looks like it's trying to access some data structure with a Unicode key, but I could be totally wrong here, as well. ",{},,User,False
100,IssueCommentEvent,2018-05-04 09:51:33+00:00,27924304,cdent/gabbi,34498,cdent,,,319292365,386554217,"No problem, I'm glad you got it working in the end. I hope gabbi proves useful for you.",{},OWNER,User,False
105,IssueCommentEvent,2015-01-14 16:19:48+00:00,27924304,cdent/gabbi,34498,cdent,,,54340947,69942279,Great thanks!,{},,User,False
114,IssueCommentEvent,2018-01-05 22:23:08+00:00,72066935,cs01/gdbgui,5715368,cs01,,,286357136,355681834,"Thanks for reporting this. You're right, somehow it disappeared.

I released a new version of gdbgui (0.9.4.1) without the pypugjs dependency.

It can be installed with `pip install gdbgui --upgrade`.

Sorry for the inconvenience. That is quite surprising that `pypugjs` would disappear like that.
",{},OWNER,User,False
124,IssueCommentEvent,2017-03-10 18:29:21+00:00,72066935,cs01/gdbgui,5715368,cs01,,,213137171,285747173,"@SylvainDe Nice, looks pretty simple too

```
cache:
    directories:
        - $HOME/.cache/pip
```

Maybe I'll give it a try myself. Or should should I wait for an automated PR? :)",{},,User,False
161,IssueCommentEvent,2017-03-24 10:31:13+00:00,6007295,fxsjy/jieba,10402091,rockyzhengwu,,,193943736,288987033,"我看了jieba的源码，这样不一致的结果是因为这两个方法确实就是不一样的。虽然原理都一样，先使用词典，然后HMM新词发现。但是posseg.cut 方法的HMM的模型是结合了词性的，意思是分词和词性在一个HMM里面。标签是(B,v) 这样的，第一个是分词的标签，第二个是词性的标签，合起来作为HMM模型的状态。",{},,User,False
183,IssueCommentEvent,2015-02-16 08:33:06+00:00,6007295,fxsjy/jieba,1057882,sing1ee,,,57774336,74474152,@gumblex thx,{},,User,False
221,IssueCommentEvent,2017-01-20 13:27:34+00:00,1258258,gotcha/ipdb,756433,gnebehay,,,186129676,274071782,"My bad, it actually looks like
```
python
Python 3.5.3rc1 (default, Jan  3 2017, 04:40:57) 
[GCC 6.3.0 20161229] on linux
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import ipdb
Enabling autoreload.
Importing numpy, pyplot and pandas libraries
Using matplotlib backend: TkAgg
In :
```
Seems reproducable. Creating the IPython terminal should probably be deferred until debugging actually starts.",{},,User,False
224,IssueCommentEvent,2016-12-05 09:16:09+00:00,65468547,jd/tenacity,542613,bersace,,,192816855,264802696,@jd cool :),{},,User,False
254,IssueCommentEvent,2015-02-04 17:11:49+00:00,4946406,mher/flower,1199046,AdrianLC,,,55123267,72895389,It'd be nice if I could set it directly through the command line. We don't have a celery app in the flower machine and I'll have to add a `flowerconfig.py` just for this option.,{},,User,False
260,IssueCommentEvent,2017-10-18 16:26:11+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,264435537,337648152,@jeffery82  我测了下 很容易返回None 不提供代码了 自己写的话 尽量少点,{},CONTRIBUTOR,User,False
264,IssueCommentEvent,2017-07-28 03:29:44+00:00,95191952,rainx/pytdx,5428774,ifdandy,,,245728700,318547930,@rainx 可否研究下level2行情服务器协议,{},,User,False
265,IssueCommentEvent,2017-10-23 02:39:20+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,266764096,338533152,凹 你是python2  那是的...,{},CONTRIBUTOR,User,False
266,IssueCommentEvent,2017-07-19 04:44:19+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,243640174,316271251,"因为目前pytdx没法直接拿到前复权的价格,所以只能通过这些信息去算出复权价格",{},,User,False
268,IssueCommentEvent,2018-08-24 07:17:53+00:00,95191952,rainx/pytdx,24998139,2496206029,,,288021870,415674056,导出的数据很多是科学计算法，能否导出是普通的数字？比如有很多数据不知道是不是重复还是什么问题，数据都是-4.03981033463327e+30,{},NONE,User,False
270,IssueCommentEvent,2017-09-16 16:03:26+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,258240463,329977394,https://github.com/rainx/pytdx/issues/58 ,{},CONTRIBUTOR,User,False
272,IssueCommentEvent,2015-10-15 18:13:14+00:00,1347652,scoder/lupa,491659,scoder,,,111522726,148477022,"Sounds good to me. AFAICT, there isn't currently a good way to convert tables with nil values. The nil values always get in the way of the iteration.

Should the `to_list()` method also have a sparseness limit (for safety)? And raise an exception if the limit is exceeded?

Should we name it `map_to_list()` to make it clear that it doesn't just copy the values? (as `list(tbl.values())` would)",{},,User,False
274,IssueCommentEvent,2016-09-17 19:35:52+00:00,1347652,scoder/lupa,107893,kmike,,,177233175,247802047,Does it by chance fix a FIXME: in test_coroutine_sets_callback_debug_hook (https://github.com/scoder/lupa/pull/49/files#r29065198)?,{},,User,False
277,IssueCommentEvent,2016-01-30 01:11:44+00:00,30489193,stuaxo/vext,179677,stuaxo,,,129913736,177037045,"findsyspy returns None, which is not correct

```
from vext import env
env.findsyspy() == None
Out[8]: True
```",{},,User,False
279,IssueCommentEvent,2015-12-01 11:12:12+00:00,30489193,stuaxo/vext,179677,stuaxo,,,119503547,160937469,"OK, found out how to do this via  ... SIP ...",{},,User,False
287,IssueCommentEvent,2017-09-02 13:38:27+00:00,82588597,youfou/wxpy,23652509,guzhongzheng,,,212089357,326744539,如果捕获这个异常，跳过继续执行，二维码可以保存成图片。否则程序异常就终止执行了。,{},NONE,User,False
306,IssueCommentEvent,2017-10-10 01:53:27+00:00,82588597,youfou/wxpy,3798193,onestone1879,,,263812082,335336351,缩进？,{},NONE,User,False
307,IssueCommentEvent,2017-05-05 10:12:35+00:00,82588597,youfou/wxpy,16631068,youfou,,,226527994,299429463,"Releases 里有 10 个版本呢，重要改动都有注明“重要”
https://github.com/youfou/wxpy/releases",{},,User,False
308,IssueCommentEvent,2018-08-27 06:18:27+00:00,82588597,youfou/wxpy,38172445,gene21,,,320652426,416125781,同求,{},NONE,User,False
328,IssueCommentEvent,2018-03-06 10:58:55+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,302397517,370744410,Thanks!  Will change the indentation tonight. ,{},OWNER,User,False
330,IssueCommentEvent,2017-01-28 11:11:32+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,183797909,275842178,"Assuming it works as intended, closing for now.",{},,User,False
340,IssueCommentEvent,2018-03-01 00:21:40+00:00,20857415,Kuniwak/vint,9766,blueyed,,,288430790,369430713,"It seems to be a generic offset error.

With `echo map([], '''foo'' . s:bar')` I get:
> t.vim:1:22: Undefined variable: s:bar (see :help E738)

But s:bar is at 25.
It looks like the double-escaped quotes (`''`) are not taking into account correctly.",{},CONTRIBUTOR,User,False
342,IssueCommentEvent,2015-01-18 11:52:53+00:00,20857415,Kuniwak/vint,2354108,coveralls,,,54694124,70405230,"
[![Coverage Status](https://coveralls.io/builds/1762297/badge)](https://coveralls.io/builds/1762297)

Coverage remained the same when pulling **714873974dee37811128bd5ab3c1dce5e078aa1e on fix-line-continuas** into **483e50959fc16529afeba610b7f9447f7eb7ca39 on master**.
",{},,User,False
344,IssueCommentEvent,2018-06-19 21:08:09+00:00,20857415,Kuniwak/vint,9766,blueyed,,,253127873,398546401,"@Kuniwak 
I think the changes should be made before releasing 0.3.19, no?",{},CONTRIBUTOR,User,False
345,IssueCommentEvent,2015-11-27 12:54:55+00:00,20857415,Kuniwak/vint,1401448,Coacher,,,119118472,160133820,"tox upstream considers reusing tests_require from setup.py, see https://bitbucket.org/hpk42/tox/issues/13/tox-should-reuse-tests_require

Hopefully someday it will be fixed as well.",{},,User,False
346,IssueCommentEvent,2015-07-07 19:56:58+00:00,20857415,Kuniwak/vint,1401448,Coacher,,,93283616,119317609,I am not sure how to implement this. The straightforward way is to add a boolean parameter to `get_explicity_of_scope_visibility` and use it in conjunction with `is_autoload_identifier` check. But this changes the signature of `get_explicity_of_scope_visibility`. Maybe you can see another way?,{},,User,False
349,IssueCommentEvent,2016-10-21 14:52:49+00:00,23516699,LEW21/pydbus,417478,xZise,,,183764071,255398665,Yeah I noticed that. I just wanted to make sure we are on the same page regarding it not being a decorator (especially if you consider that everything else are basically constructors).,{},,User,False
354,IssueCommentEvent,2018-06-19 12:05:19+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,333241458,398375303,Closing this in favor of #193,{},CONTRIBUTOR,User,False
356,IssueCommentEvent,2018-04-18 12:05:13+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,315029542,382363696,Closing this in favor of #147,{},CONTRIBUTOR,User,False
359,IssueCommentEvent,2018-04-18 14:28:18+00:00,32288304,aleaxit/gmpy,26143579,vinklein,,,315454796,382406369,"> You are running python from the source directory which has a gmpy2 package. That overrides the installed gmpy2. The source dir does not have the extension built. So import fails.

Yes indeed, my bad.",{},CONTRIBUTOR,User,False
381,IssueCommentEvent,2016-05-30 20:53:13+00:00,10074815,berdario/pew,752835,berdario,,,126664197,222553221,"Yeah, the path outputted by `shell_config` differs depending on how/where `pew` has been installed... 

The idea is also that when pew is updated, the new version of any completion script will be thus used in the user's shell config

That's pretty much a case of:

> All problems in computer science can be solved by another level of indirection ... except for the problem of too many layers of indirection

I guess I could offer an option:

* add `source $(pew shell_config)`
* add (hardcoded) `source PATH_TO_INIT_ZSH`
* [default] don't modify shell config file

Do you have any other idea?",{},,User,False
382,IssueCommentEvent,2015-05-15 09:37:24+00:00,10074815,berdario/pew,752835,berdario,,,58210236,102343817,"Ok, I'm not quite sure why, since I remember having tried `pty.spawn` already back in february/march, but with that it can apparently work, and I created a branch for that:

https://github.com/berdario/pew/tree/bash_pty_fix

unfortunately, while it works interactively... the behavior is different enough that it would require having the tests written differently for bash (if it's at all possible to do it)

So, now I implemented the `.bashrc` workaround I was talking about

If someone wants to try it out, feedback is welcome",{},,User,False
386,IssueCommentEvent,2018-03-08 19:52:30+00:00,10074815,berdario/pew,4002194,W7PEA,,,266777828,371603866,It's interesting to note that using [the virtualenv-wrapper for windows](https://pypi.python.org/pypi/virtualenvwrapper-win) that `workon <env>` works as expected from CMD. I suspect its working differently... maybe that method could be adopted by pew or uplevel dependencies aka pipenv could replace pew with that method since they're waiting on a fix from pew. cc: @kennethreitz and @nateprewitt ,{},NONE,User,False
387,IssueCommentEvent,2018-01-16 10:31:22+00:00,10074815,berdario/pew,605277,uranusjr,,,287349575,357918710,"Oh man so `sitepackages_dir` and `wipeenv_cmd`, totally working on my machine, are breaking the tests. This is gonna be difficult.",{},NONE,User,False
395,IssueCommentEvent,2017-03-14 08:39:30+00:00,34402403,bndr/pipreqs,1199593,simonm3,,,213824480,286355553,Ah. My mistake. Multiple option args are not possible so commas is the only way.,{},,User,False
410,IssueCommentEvent,2018-01-16 21:18:58+00:00,44054354,dabeaz/curio,2698246,imrn,,,132204136,358109390,"It will be fun to see asyncio/wsgi or trio/http1...2
couplings. In the mean time, curio based custom solutions
will probably be the safest bet.
",{},NONE,User,False
413,IssueCommentEvent,2016-12-08 21:36:38+00:00,44054354,dabeaz/curio,609896,njsmith,,,193726632,265862785,"Ah, here's the [Erlang docs on linking and monitors](http://erlang.org/doc/reference_manual/processes.html)",{},,User,False
425,IssueCommentEvent,2017-08-03 03:16:47+00:00,44054354,dabeaz/curio,1702083,malinoff,,,211964396,319856774,@njsmith could you please point me to an existing mature h2 asyncio adapter that do not suffer from [three bugs](https://vorpus.org/blog/some-thoughts-on-asynchronous-api-design-in-a-post-asyncawait-world/#three-bugs) you kindly described?,{},,User,False
428,IssueCommentEvent,2017-02-23 06:35:59+00:00,44054354,dabeaz/curio,21169548,TiberiumPY,,,209515637,281908130,"For example, PyCharm does have simple visualisation of Asuncion tasks",{},,User,False
430,IssueCommentEvent,2017-03-26 13:26:29+00:00,44054354,dabeaz/curio,350836,dabeaz,,,214597989,289284400,"There is nothing about Curio that prohibits renegotiation of an SSL connection.  In fact, it works fine.

This issue is solely about the behavior of the kernel.   The Curio kernel is only focused on task scheduling, not the implementation details of any particular protocol or application.   There is a requirement that only one task can wait to read/write on a single I/O resource.  Otherwise you get a ResourceBusy exception.   This is not unlike virtually every other async library I have ever seen, including asyncio. For example, asyncio doesn't allow more than one Future to be attached to reading or writing a given file descriptor. I don't have an issue with this restriction. 

In the context of SSL, there is a chance in certain atypical circumstances that one could get a resource conflict in the initial handshaking of a connection (for example, attempting to send/recv before the handshake is complete).   However, this conflict is easily solved using the same techniques that most resource conflicts are usually solved--use locks and events.  Curio will loudly raise an exception. It's not an error that will pass silently. 

On an already established SSL connection, there is a chance that the other end of the connection could perform a renegotiation at some point.  That works fine now.   Yes, there is an outside chance it could cause a resource conflict error, but the circumstances leading to that seem about as likely as me witnessing a dragon swoop out of the sky to pluck the Lochness monster out of Lake Michigan under the pale light of a lunar eclipse on my bike ride.  I'm not saying that would never happen--I've seen stranger things.   However, it's not something I'm really going to worry about until I witness a real-life bug report from an actual application saying that it happened.

Even then, I don't think it's the responsibility of the Curio kernel (as a scheduler) to prevent or fix it. A solution would be more likely found elsewhere--either at the application level (using some kind of more sophisticated exception handling and/or task coordination) or it would happen at the socket level (maybe having a different kind of SSL socket).    
",{},,User,False
431,IssueCommentEvent,2016-11-12 15:57:31+00:00,44054354,dabeaz/curio,609896,njsmith,,,188898831,260130159,"I understand the idea of the debouncing; my question is more, like, do we
expect this to be a 1% or 10% or 100% speedup? Or in principle it could
even be a slowdown if it takes longer to compute the debounce information
than it does to just unregister+reregister.
.
And agreed that having multiple readers or multiple writers is weird, but
one task reading from a file descriptor while another task writes to that
same fd is *really* normal. See e.g. that bidirectional proxy example I
used to motivate defer_cancellation. I can't imagine requiring a dup for
this case.

On Nov 12, 2016 2:29 AM, ""David Beazley"" <notifications@github.com> wrote:

> The rationale for the debouncing is that if a task reads once, there's a
> pretty good chance it's going to read again. For example, reading some
> headers on a request and then reading a request body. If a task writes,
> there's a good chance it's going to write again. For example, writing a
> large response in chunks. I consider both of these cases to be real-world
> scenarios--not just something from an echo server.
>
> I consider any situation where two tasks are blocked on the same
> descriptor to be an error. It's already an error in the selectors module so
> far as I can tell. Real screwy things happen if you do things like this
> with threads as well (at least in my experience). If someone really wants
> multiple tasks to be doing something with the same descriptor, they should
> probably use os.dup() on it and work with that.
>
> The case of closing/reopening should be looked at though. That is a bug.
>
> As a side-note: some other async frameworks seem to make a similar
> ""optimization"" by simply leaving the file descriptor attached to the event
> loop and performing their own internal buffering. This ties it to the
> buffer-bloat problem. There is peril everywhere.
>
> I will ponder this for a bit...
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/dabeaz/curio/issues/104#issuecomment-260114180>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AAlOaLPki1g-eO8bM_VTipmUQbEheVLLks5q9ZTugaJpZM4KwW3c>
> .
>
",{},,User,False
437,IssueCommentEvent,2018-06-23 16:55:56+00:00,115020006,doudz/zigate,1262548,doudz,,,306225283,399692856,Oh... That's what I was looking for before buying a zigate...,{},OWNER,User,False
442,IssueCommentEvent,2017-10-22 20:28:13+00:00,5021892,hgrecco/pint,240344,KOLANICH,,,267093071,338506621,">These functions are called when defining new units therefore it is unlikely that they will be called with untrusted data.

In fact I do exactly this in my code. I load currency exchange ratios from a remote website and create a pint units for each currency.",{},NONE,User,False
443,IssueCommentEvent,2016-04-28 23:19:41+00:00,5021892,hgrecco/pint,278566,hgrecco,,,140812637,215590573,Merged. Thanks a lot,{},,User,False
448,IssueCommentEvent,2017-04-13 17:34:31+00:00,5021892,hgrecco/pint,2648874,dalito,,,221421842,293969481,"> what about adding a switch somewhere that users could toggle? Something like a Quantity.AUTO_REDUCE_DIMENSIONS class member?

Supporting automatic dimensional reduction via an option sound like a nice idea to me (especially for interactive use). 

IIRC pint has no options on Quantity class level. Instead options are set on unit-registry level, e.g. `autoconvert_offset_to_baseunit` (in [registry.py](https://github.com/hgrecco/pint/blob/master/pint/registry.py)). I think your idea could also be added on registry level.

Note that I am not a pint maintainer but only an occasional contributor.",{},,User,False
451,IssueCommentEvent,2015-11-30 19:46:40+00:00,6662075,joke2k/faker,89607,fcurella,,,119547473,160738293,@zdelagrange can we move the discussion over to #303 ?,{},,User,False
457,IssueCommentEvent,2017-10-31 15:19:29+00:00,6662075,joke2k/faker,89607,fcurella,,,269861351,340796331,"Thank you for the report @Chaaang.

Could you describe how to reproduce the error?",{},COLLABORATOR,User,False
460,IssueCommentEvent,2017-11-22 22:19:13+00:00,6662075,joke2k/faker,89607,fcurella,,,276157654,346488276,Thank you! Nice work! ✨ ,{},COLLABORATOR,User,False
468,IssueCommentEvent,2016-02-23 16:18:39+00:00,6662075,joke2k/faker,89607,fcurella,,,134872186,187769928,"I'm trying to coordinate with @joke2k , which as the original author is the one responsible for uploading on PyPI",{},,User,False
472,IssueCommentEvent,2017-06-28 20:26:28+00:00,28238829,kapadia/usgs,581337,kapadia,,,239127973,311778843,"@j08lue, thanks for the PR!",{},,User,False
476,IssueCommentEvent,2016-11-22 18:04:26+00:00,4576441,kbandla/dpkt,1717834,obormot,,,136836368,262317508,@RemiDesgrange FYI PR https://github.com/kbandla/dpkt/pull/305,{},,User,False
482,IssueCommentEvent,2015-06-16 11:55:22+00:00,4576441,kbandla/dpkt,5916357,sunhao2014,,,88703152,112398116,"Just noticed that the PR failed the auto build.
![image](https://cloud.githubusercontent.com/assets/5916357/8182369/55c5e084-1461-11e5-90ef-5672b3f38476.png)
The reason why py26 didn't work is we used the `collections.OrderedDict` which is supported by py27. Thus how do we deal with this problem? Should we add support to Python versions older than 2.7?",{},,User,False
484,IssueCommentEvent,2015-06-04 01:31:47+00:00,4576441,kbandla/dpkt,200847,kbandla,,,84851886,108672591,"_From [dugsong](https://code.google.com/u/dugsong/) on March 25, 2010 19:30:33_

Committed in revision 58 . Thanks Owen!

**Status:** Fixed  
",{},,User,False
494,IssueCommentEvent,2018-02-13 17:56:38+00:00,97612481,lh3/minimap2,480346,lh3,,,296555096,365349590,"Unfortunately, it will take some non-trivial effort to implement VCF in paftools.js. I will consider that, but probably not soon.

By the way, I suspect that most substitutions and gaps are consensus errors, not true variants. For this dataset, you can consider to add `-xasm5` or `-xasm10` to the command line, though the end results will probably similar anyway.",{},OWNER,User,False
496,IssueCommentEvent,2018-05-28 20:52:10+00:00,130011760,mahmoud/glom,543934,kurtbrose,,,326932621,392601675,the CI failures are doctests which I haven't figured out how to get running locally,{},COLLABORATOR,User,False
507,IssueCommentEvent,2017-11-10 13:54:31+00:00,73187175,note35/sinon,26097025,jonathan-benn,,,271545765,343479190,"Hi Kir,

Perhaps we should create a new issue for **stub_function_fsm_table**? I'm not sure how it relates to the current pull request, and all of our discussion will be erased the next time I do a push.

My plan for fixing #23 is to do so in 2 steps:

1. Enable chained returns (issue #30) like `stub.withArgs(2).returns(5).withArgs(5).returns(10)`
2. Correct the precedence (issue #31), so that `stub.withArgs(10).returns(10)` take precedence over `stub.returns(5)`

Fixing #30 and #31 should also fix #23.

Best Regards,

--Jonathan



--Jonathan",{},NONE,User,False
508,IssueCommentEvent,2018-07-05 07:43:58+00:00,138811196,nschloe/tuna,181628,nschloe,,,337732367,402634297,"> #14 was still correct, because it means it no longer fails if the module imported writes to sys.stderr.

Isn't this already an indication of something going, i.e., something that requires user attention?

Btw
```
python36 -X importtime
```
This works??",{},OWNER,User,False
510,IssueCommentEvent,2015-04-21 02:42:53+00:00,33614304,nvbn/thefuck,5011439,yyypasserby,,,69585713,94619578,I have also met this problem when using iterm2 and zsh on Mac.,{},,User,False
603,IssueCommentEvent,2015-07-21 14:39:30+00:00,33614304,nvbn/thefuck,4367808,mathifonseca,,,92402335,123346902,"Mhm... it seems the bug has been fixed magically, because I reinstalled thefuck and now it works as expected.

Here are some tests:

```
➜  garils run-app
zsh: command not found: garils
➜  fuck
grails run-app [enter/ctrl+c]
➜  gails run-app
zsh: command not found: garils
➜  fuck
grails run-app [enter/ctrl+c]
➜  gralis run-app
zsh: command not found: gralis
➜  fuck
grails run-app [enter/ctrl+c]
```",{},,User,False
610,IssueCommentEvent,2016-01-06 02:31:12+00:00,33614304,nvbn/thefuck,1934268,IuryAlves,,,125087606,169201999,"@mcarton What you think of using ```difflib``` to find possible typos?

Something like

```
from difflib import SequenceMatcher
typo = ""istall"" 
correct_subcommand = ""install""

diff = SequenceMatcher(typo, correct_subcommand)
dif.ratio()  # something greater than 0.8
",{},,User,False
638,IssueCommentEvent,2016-01-08 20:09:59+00:00,33614304,nvbn/thefuck,3751788,mcarton,,,124867121,170110507,"They don't really do anything special, but they already work:
``` shell
% ehco test
zsh: command not found: ehco
zsh: exit 127   ehco test
% fuck you zsh
echo test [enter/↑/↓/ctrl+c]
test
```",{},,User,False
647,IssueCommentEvent,2015-08-19 17:44:22+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,97893000,132716158,"Hello, @milk. Haven't done much, though. But I'm really glad you took it up and it's looking good! :+1: 

I haven't tested it yet, though, but by just looking at it I'll make a couple of line comments. Later today I'll be able to look at it closer.

Thanks!",{},,User,False
665,IssueCommentEvent,2015-01-29 08:14:11+00:00,14900247,skoczen/will,200635,skoczen,,,55486856,71985653,"You shouldn't.  I have a vague memory about something like that for a particular format I wanted in one spot, but normal markdown should do.  Don't sweat the formatting too much - happy to finagle if needed.

Thanks!",{},,User,False
668,IssueCommentEvent,2015-01-30 15:42:41+00:00,14900247,skoczen/will,70188,sivy,,,55396778,72220252,"So if I understand correctly, using submodules would look like this:

    + internal_chat_plugins
        - __init__.py (with MODULE_DESCRIPTION)
        + plugin1
            + templates
                + plugin1
                    - template.html
            - __init__.py (with MODULE_DESCRIPTION)
        + plugin2
            + templates
                + plugin2
                    - template.html
            - __init__.py (with MODULE_DESCRIPTION)

Then any WillPlugin subclass in internal_chat_plugins.* would be loaded and could call `rendered_template('plugin1/teplate.html')`",{},,User,False
669,IssueCommentEvent,2015-04-07 23:53:53+00:00,14900247,skoczen/will,200635,skoczen,,,65488731,90763815,"@camilonova  
Sure thing - since last we talked, I moved to Mexico. :)  Probably not the update you were looking for, but know this is still on my radar.  My open-source projects come after work and a couple of projects, but it will get done.

Thanks for your patience!

-Steven",{},,User,False
672,IssueCommentEvent,2015-05-01 20:18:58+00:00,14900247,skoczen/will,200635,skoczen,,,72492927,98223851,"Cool, will spec it out - should be fairly easy.",{},,User,False
