,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
165,IssueCommentEvent,2018-01-14 14:15:37+00:00,30489193,stuaxo/vext,179677,stuaxo,,,288374629,357514713,"OK, I'll close this for now.

Python logging is definitely confusing (well, I have found it confusing as a casual user).   If this comes up again maybe it's worth adding some more docs.

At least it's possible to turn it on and off by environment variable, let me know if more control would be useful.",{},OWNER,User,False
178,IssueCommentEvent,2018-07-14 03:44:28+00:00,82588597,youfou/wxpy,31941462,NKU-Nikoni,,,340869383,404995980,我也是这个问题。。。请问你解决了吗,{},NONE,User,False
184,IssueCommentEvent,2018-06-12 17:34:37+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,331338870,396672218,I am assuming you're also using SDL or GLFW. You can pass either `SDL_GL_GetProcAddress` or `glfwGetProcAddress` to `gladLoadGLLoader` and it should work. ,{},OWNER,User,False
189,IssueCommentEvent,2016-01-01 13:04:57+00:00,20857415,Kuniwak/vint,1524429,KazuakiM,,,118323582,168305808,"お手数をお掛けしました。
おっしゃる通り、Pythonの環境がよろしくなかったようです。
一旦、pipのバージョンを最新に上げ、インストール済ライブラリを全て削除して再度行ったところ、vint動きました。
本当に申し訳ありませんでした!!",{},,User,False
190,IssueCommentEvent,2018-06-25 13:31:39+00:00,20857415,Kuniwak/vint,9766,blueyed,,,333838856,399952614,Sounds good!,{},CONTRIBUTOR,User,False
192,IssueCommentEvent,2018-07-02 17:55:21+00:00,20857415,Kuniwak/vint,1750665,somini,,,337609448,401884427,See https://github.com/Kuniwak/vint/blob/172b1105b288ac0c85448534d520213d24fe78d3/vint/linting/policy/prohibit_autocmd_with_no_group.py#L35-L42,{},NONE,User,False
193,IssueCommentEvent,2015-01-02 19:49:07+00:00,18305821,Trii/NoseGAE,638073,Trii,,,51327798,68556099,I am closing this due to #12 ,{},,User,False
196,IssueCommentEvent,2017-04-20 10:07:06+00:00,32288304,aleaxit/gmpy,26143579,vinklein,,,222452592,295664033,"The compilation work with python3
With python2 I got the following errors :

> ```
> In file included from src/gmpy2.c:412:0:
> src/gmpy2.h:106:5: error: unknown type name ‘Py_hash_t’
>      Py_hash_t hash_cache;
>      ^
> src/gmpy2.h:117:5: error: unknown type name ‘Py_hash_t’
>      Py_hash_t  hash_cache;
>      ^
> src/gmpy2.h:123:5: error: unknown type name ‘Py_hash_t’
>      Py_hash_t hash_cache;
>      ^
> src/gmpy2.h:130:5: error: unknown type name ‘Py_hash_t’
>      Py_hash_t hash_cache;
> ```
it's solved by moving 

> #if PY_VERSION_HEX < 0x030200A4
> typedef long Py_hash_t;
> typedef unsigned long Py_uhash_t;
> #  define _PyHASH_IMAG 1000003
> #endif
before line 106",{},,User,False
217,IssueCommentEvent,2017-11-14 03:45:20+00:00,34402403,bndr/pipreqs,4490787,shivdhwaj,,,273338578,344137757,"Absolutely but I am on Ubuntu 16.04 Lts, python 2.7 and have the same
structure of folders but I was not able to get the details.

On 13 Nov 2017 8:55 pm, ""Jon Banafato"" <notifications@github.com> wrote:

> If I'm understanding this issue correctly, I can't reproduce it. Here's
> what I tried:
>
> $ tree
> .
> ├── app1
> │   └── app.py
> ├── app2
> │   └── app.py
> └── app3
>     └── app.py
>
> $ cat app1/app.py
> import boto3
> import flask
>
> $ cat app2/app.py
> import psycopg2
> import sqlalchemy
>
> $ cat app3/app.py
> import requests
>
> $ pipreqs . --print
> requests==2.18.4
> boto3==1.4.7
> Flask==0.12.2
> psycopg2==2.7.3.2
> SQLAlchemy==1.2.0b3
> INFO: Successfully output requirements
>
> Is this the kind of setup you're trying to accomplish?
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/bndr/pipreqs/issues/106#issuecomment-343953262>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AESGI-GWW1iJF87lwhAd8DqdN4lIaqVAks5s2F9pgaJpZM4QbXU8>
> .
>
",{},NONE,User,False
219,IssueCommentEvent,2018-04-25 14:53:18+00:00,73606074,boxed/mutmut,332428,boxed,,,317628675,384316330,"Oh, I didn’t have an authors file heh. Well ok I’ll fix that. Should I use the name and email on your github profile?
",{},OWNER,User,False
221,IssueCommentEvent,2017-01-14 17:52:36+00:00,78496587,cirla/tulipy,14815717,codeplea,,,199870096,272640461,"Added a new branch: [front](https://github.com/cirla/tulipy/tree/front). It puts the Cython wrapper into `tulipy_raw`, and then has a pure python wrapper for `tulipy`. I think one advantage, is that it leaves a clean interface to the end-user.",{},,User,False
225,IssueCommentEvent,2017-03-02 12:35:10+00:00,44054354,dabeaz/curio,350836,dabeaz,,,211069037,283642110,"The UniversalQueue implementation is not the fastest thing around at the moment.  However, there might be some things that can be done to make it much faster (I have some ideas).  In a situation where the curio_thingy() does much more work than echoing right away, I'd imagine that the queue overhead would wash out a bit as well.
",{},,User,False
226,IssueCommentEvent,2017-03-20 20:30:14+00:00,44054354,dabeaz/curio,395026,nirs,,,190530913,287887843,"I think time.sleep in the main thread does not work since the child thread receive the SIGCHLD signal (it is the parent process of the child process). Python writes a byte to the wakeup fd, but the main thread is not watching this fd, so it continue to sleep, and you receive the signal when the sleep returns. We had this issue in vdsm, and we solved it using signal.set_wakeup_fd, which works reliably, and nothing is fundamentally wrong with it.

See https://github.com/oVirt/vdsm/blob/master/lib/vdsm/common/sigutils.py.

Here is a simplified example:

```
$ cat test.py 
import fcntl
import logging
import os
import select
import signal
import subprocess
import threading


def sigchld(signo, frame):
    logging.info(""received singal: %d"", signo)


def set_non_blocking(fd):
    flags = fcntl.fcntl(fd, fcntl.F_GETFL)
    flags |= os.O_NONBLOCK
    fcntl.fcntl(fd, fcntl.F_SETFL, flags)


def run_child():
    logging.info(""starting child..."")
    subprocess.call([""sleep"", ""1""])
    logging.info(""child terminated"")


logging.basicConfig(level=logging.INFO,
                    format=""%(asctime)s (%(threadName)s) %(message)s"")

signal.signal(signal.SIGCHLD, sigchld)

pipe = os.pipe()
set_non_blocking(pipe[0])
set_non_blocking(pipe[1])

signal.set_wakeup_fd(pipe[1])

t = threading.Thread(target=run_child)
t.start()

logging.info(""waiting 10 seconds..."")
r, _, _ = select.select([pipe[0]], [], [], 10.0)
if not r:
    logging.info(""timeout, no signal received"")
logging.info(""terminating"")
```

Here is example run:

```
$ python test.py 
2017-03-20 22:15:25,631 (Thread-1) starting child...
2017-03-20 22:15:25,632 (MainThread) waiting 10 seconds...
2017-03-20 22:15:26,633 (MainThread) received singal: 17
2017-03-20 22:15:26,634 (Thread-1) child terminated
2017-03-20 22:15:26,634 (MainThread) terminating
```

This issue exist only with SIGCHLD from child processes started on another thread. Signals sent to the process can be handled with much less code.",{},,User,False
227,IssueCommentEvent,2016-11-16 02:59:19+00:00,44054354,dabeaz/curio,609896,njsmith,,,189472150,260840048,"I guess it might make sense to make lock acquisition a guaranteed schedule point, if we make a blanket rule that all potentially blocking operations are schedule points. But yeah, it's always going to be possible to write weird code that blocks the kernel -- the obvious example is just
```python
async def worker():
    while True:
         pass
```
:-)

So the question is more about coming up with more-nuanced guidance to users, so that they can look at a piece of code and make a clear prediction about whether it will be a problem or not, and where usually the answer is ""not a problem"".",{},,User,False
245,IssueCommentEvent,2016-07-19 15:42:12+00:00,6662075,joke2k/faker,6872274,JIElite,,,165991743,233674423,"@keitheis Thank you for explanation, just remain the same.
@fcurella  I think use the current format is OK.   

The only question for me is there are a lot of company names in `{company_prefixes} `which are much similar to the exactly existed company name in Taiwan (just with little reversed word). I just want to know why the character is reversed in its company name.  Instead, it use the real company in `zh_CN`. 

Even though there are some characters reversed in the company name, according to its `{company_suffix}` we also can know it is a company. So, the current format is OK, it can generate the fake company.

Thank you for explanation
If it needs changing, I am glad to commit the pull-request 


 ",{},,User,False
252,IssueCommentEvent,2016-12-17 16:38:02+00:00,6662075,joke2k/faker,89607,fcurella,,,196207436,267772261,"Sorry about that, shouldn't happen again.

Fixed in https://github.com/joke2k/faker/commit/db029952f80fd338ba831487744bf10b27c3b8ff",{},,User,False
257,IssueCommentEvent,2017-07-19 17:21:43+00:00,6662075,joke2k/faker,89607,fcurella,,,242106976,316457237,"perfect! Thank you so much for working on this, it's deeply appreciated! 🚀 ✨ ",{},,User,False
259,IssueCommentEvent,2016-01-04 15:22:24+00:00,6662075,joke2k/faker,89607,fcurella,,,124771459,168704614,"we could expose the `random` instance on the generator. Something like:

```python
>>> from faker import Faker
>>> fake = Faker()
>>> fake.random
<random.Random at 0x7f992ca24e20>
>>> fake.random.getstate()
3,
 (2147483648L,
  3782733512L,
  2477412110L,
[...]
```",{},,User,False
261,IssueCommentEvent,2017-11-11 02:33:44+00:00,4576441,kbandla/dpkt,2354108,coveralls,,,269365401,343634158,"
[![Coverage Status](https://coveralls.io/builds/14149368/badge)](https://coveralls.io/builds/14149368)

Coverage increased (+2.2%) to 90.599% when pulling **e174c2108d134cad0eef68f21d36d6351543c1af on crocogorical:testravaganza** into **80c8545f6537ecd56b3ce50c8a6984291a73b666 on kbandla:master**.
",{},NONE,User,False
262,IssueCommentEvent,2017-03-18 16:27:43+00:00,4576441,kbandla/dpkt,614233,dtrodrigues,,,215203478,287557182,"I'm not sure the best way to get the Python 3 error handling tests to work. In Python 2, it's `e.message` to get the error string but in 3 it's just `e` in `except FooError as e:`.",{},,User,False
263,IssueCommentEvent,2015-08-12 02:52:24+00:00,4576441,kbandla/dpkt,5916357,sunhao2014,,,84885064,130141498,"The user who reported this issue was using `dpkt 1.7`, which was released on Mar 25, 2010. (http://code.google.com/p/dpkt/source/detail?r=67). 

After that then @jonoberheide has fixed this bug on http://code.google.com/p/dpkt/source/diff?spec=svn75&r=75&format=side&path=/trunk/dpkt/gre.py. I also tried the latest release. The problem is no longer exist using pcap file provided in this issue.

Thus I think we could close this issue together with #87.

",{},,User,False
267,IssueCommentEvent,2016-08-12 16:33:09+00:00,4576441,kbandla/dpkt,4806709,brifordwylie,,,170807571,239494611,sorry about the coverage issue... something changed somewhere.. anyway I've fixed it with this change.. https://github.com/kbandla/dpkt/pull/281/files   do you mind cherry-picking that commit?  (0a16746a2e),{},,User,False
268,IssueCommentEvent,2016-11-30 09:39:25+00:00,4576441,kbandla/dpkt,6134010,wmnsk,,,192211508,263827296,"Thank you, @obormot! I revised the code following your review.
Regarding the flags, I had thought it's better to be able to access each bit directly by the name, but I deleted it this time as it was certainly too verbose.",{},,User,False
269,IssueCommentEvent,2015-07-18 17:04:10+00:00,17721602,kbarbary/sep,970135,kbarbary,,,95311399,122564152,"Can you add something (possibly that code snippet) to the `test.py` file? If you haven't used pytest before, you'll create a new function, such as `test_matched_filter()` that runs this code and makes an assertion.",{},,User,False
273,IssueCommentEvent,2017-07-05 12:45:34+00:00,23082318,kipe/enocean,1581122,kipe,,,240637736,313092205,"Thanks, looks good :+1: ",{},,User,False
274,IssueCommentEvent,2016-01-28 16:54:24+00:00,23082318,kipe/enocean,1581122,kipe,,,129259942,176280806,"You're not setting optional data, which should include the destination ID. Therefore the packet is handled as a broadcast message -> every switch in range reacts to it.
I suggest you look at the [EnOcean Serial Protocol 3](http://www.enocean.com/esp) -manual, page 14.

Please let me know, if this fixes your issue :)",{},,User,False
277,IssueCommentEvent,2017-12-03 02:27:32+00:00,97612481,lh3/minimap2,13562993,wangyugui,,,278677882,348735426,"The genome is complex, not because of the ALT contigs. The ALT contigs will still be the way of next GRCh39?

For SNP/small INDEL, most of job will be done by ALT-aware align such as bwa.kit or novoalign.
For SV,  we will need a genome struct (alt-contig, fix-patchs) aware caller.",{},NONE,User,False
278,IssueCommentEvent,2018-02-13 07:37:52+00:00,97612481,lh3/minimap2,30884357,rehab-fouad,,,296620554,365175690,"cc -c -msse4 -g -Wall -O2 -Wc++-compat -DHAVE_KALLOC -DKSW_CPU_DISPATCH  ksw2_exts2_sse.c -o ksw2_exts2_sse41.o
cc -c -g -Wall -O2 -Wc++-compat -DHAVE_KALLOC -DKSW_CPU_DISPATCH -DKSW_SSE2_ONLY  ksw2_extz2_sse.c -o ksw2_extz2_sse2.o
cc -c -g -Wall -O2 -Wc++-compat -DHAVE_KALLOC -DKSW_CPU_DISPATCH -DKSW_SSE2_ONLY  ksw2_extd2_sse.c -o ksw2_extd2_sse2.o
cc -c -g -Wall -O2 -Wc++-compat -DHAVE_KALLOC -DKSW_CPU_DISPATCH -DKSW_SSE2_ONLY  ksw2_exts2_sse.c -o ksw2_exts2_sse2.o
cc -c -g -Wall -O2 -Wc++-compat -DHAVE_KALLOC -DKSW_CPU_DISPATCH  ksw2_dispatch.c -o ksw2_dispatch.o
ar -csru libminimap2.a kthread.o kalloc.o misc.o bseq.o sketch.o sdust.o options.o index.o chain.o align.o hit.o map.o format.o pe.o esterr.o ksw2_ll_sse.o ksw2_extz2_sse41.o ksw2_extd2_sse41.o ksw2_exts2_sse41.o ksw2_extz2_sse2.o ksw2_extd2_sse2.o ksw2_exts2_sse2.o ksw2_dispatch.o
cc -g -Wall -O2 -Wc++-compat main.o getopt.o -o minimap2 -L. -lminimap2 -lm -lz -lpthread
[rehab@iria minimap2]$ ./minimap2 --print-qname ~/N006-minimap/human-refseq.fa ~/N006-minimap/N006_merge.fa
./minimap2 --print-qname ~/N006-minimap/human-refseq.fa ~/N006-minimap/N006_merge.fa
[M::mm_idx_gen::26.624*1.58] collected minimizers
[M::mm_idx_gen::31.396*1.78] sorted minimizers
[M::main::31.396*1.78] loaded/built the index for 154045 target sequence(s)
[M::mm_mapopt_update::32.902*1.75] mid_occ = 133
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 154045
[M::mm_idx_stat::33.272*1.74] distinct minimizers: 17642700 (32.52% are singletons); average occurrences: 5.693; average spacing: 5.363
Segmentation fault
[rehab@iria minimap2]$ ./minimap2 --print-qname ~/N006-minimap/human-refseq.fa ~/N006-minimap/N006_merge.fa
",{},NONE,User,False
283,IssueCommentEvent,2015-04-15 00:43:46+00:00,8818791,mriehl/fysom,2354108,coveralls,,,68531853,93125198,"
[![Coverage Status](https://coveralls.io/builds/2339899/badge)](https://coveralls.io/builds/2339899)

Coverage remained the same at 100.0% when pulling **f97d0ffb524a4068b84feee86fcf84b8d0eb7ff9 on sjlongland:issue21-fix** into **cc845af5be86d75cb725b0000c70e14a417c7ea9 on mriehl:master**.
",{},,User,False
345,IssueCommentEvent,2017-10-08 14:19:48+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,263154251,335009778,Thanks!,{},OWNER,User,False
367,IssueCommentEvent,2018-07-27 19:54:26+00:00,57714220,rabitt/pysox,8169843,rabitt,,,344495513,408522835,@lostanlen I don't see the rebased commits - just the original set. Did you `--force` push?,{},OWNER,User,False
369,IssueCommentEvent,2017-12-08 22:28:39+00:00,41043522,reubano/meza,157864,reubano,,,168414505,350388038,"@amirouche maybe not the best, but `process.detect_types` <- `typetools.guess_type_by_field` <- `typetools.type_test`. I guess the first step in attacking this issue would be to use one of the above tools to identify problematic functions.",{},OWNER,User,False
372,IssueCommentEvent,2015-01-28 12:26:36+00:00,14900247,skoczen/will,200635,skoczen,,,55486856,71827221,"Good question.

How much data are we talking?  Are image binaries included?

Broadly, I've tried with will to provide useful human interfaces, with a bit-harder-to-get-to access to the raw data if people really need it.

Maybe something like (and I'm shooting from the hip here, your thoughts welcome:)

```python
room.history = [
  {
    'sender': 'xmpp_jid3321@hipchat.com', 
    'timestamp': datetime.datetime.now(),  #whatever the timestamp is, as a python datetime
    'message': u""foo_bar"", 
    'raw_data': {""foo"": ""bar"", ""etc"": ""ack"",} 
   },
  {
    'sender': 'xmpp_jid3321@hipchat.com', 
    'timestamp': datetime.datetime.now(), 
    'message': ""foo_bar"", 
    'raw_data': {""foo"": ""bar"", ""etc"": ""ack"",} 
   },
]
```

What do you think?  What would help you the most in writing your plugin?
",{},,User,False
373,IssueCommentEvent,2017-05-15 01:04:50+00:00,14900247,skoczen/will,200635,skoczen,,,226169076,301353370,"Let's try again: https://heywill.slack.com/shared_invite/MTgzNDIzMTg2MjkyLTE0OTQ4MTAyNDItYmJhNDI4ZDA4MA

@chillipeper @brandonsturgeon and anyone else, join on in!",{},,User,False
376,IssueCommentEvent,2018-03-19 22:23:26+00:00,14900247,skoczen/will,200635,skoczen,,,303759392,374403607,"Hey @laysz , I think this is an overlap of other issues, so please correct me if I'm wrong - but big-picture the `no_response` event type is for things that Will feels he has nothing to say to.  Either it wasn't a direct `@will do stuff` message in a room, or a 1-1, etc.

Can you provide an example of the message that's prompting the lack of response?  Does it include Will's mention handle?",{},OWNER,User,False
391,IssueCommentEvent,2017-07-03 00:38:54+00:00,93895525,aforren1/toon,4573394,aforren1,,,236887766,312526822,"Plus, it's `pip install`able (with dependencies auto-handled).

```
pip install git+https://github.com/psychopy/psychopy
```",{},,User,False
392,IssueCommentEvent,2016-07-08 05:29:58+00:00,45852176,arose/nglview,4451957,hainm,,,164275774,231278388,"@kain88-de 

I am really confusing. Can you please re-explain your point here?

PS: your script does not work for me. 

```bash
AttributeError: 'AtomGroup' object has no attribute 'principle_axes'
```

Installed from

```
commit 5d78f0302bf55180c34a80fa897dc2a960cd298a
Merge: c11cb74 852daec
Author: Oliver Beckstein <orbeckst@gmail.com>
Date:   Wed Jul 6 17:34:55 2016 -0700
```",{},,User,False
395,IssueCommentEvent,2017-09-04 23:54:05+00:00,45852176,arose/nglview,272250,arose,,,254869668,327040420,like this? https://codepen.io/arose/pen/dzLbaK?editors=0010,{},OWNER,User,False
396,IssueCommentEvent,2017-11-22 14:28:11+00:00,45852176,arose/nglview,4451957,hainm,,,275996345,346365522,it's more like MDAnalysis issue rather nglview. cc @kain88-de ,{},COLLABORATOR,User,False
397,IssueCommentEvent,2017-04-20 21:35:30+00:00,45852176,arose/nglview,1382074,jbarnoud,,,213157467,295924910,"In y current notebook I control what frame I want to display with a slider that updates both the nglview and a series of plots. In that context, the trajectory controler of nglview adds clutter and risks having the view and the plot out of sync.",{},,User,False
400,IssueCommentEvent,2016-07-13 18:29:07+00:00,45852176,arose/nglview,4451957,hainm,,,165389247,232445078,"I am re-doing UI because I wan to use `ipywigets`. But in the future, we can just reuse `UI` from `NGL`. (don't know how yet).",{},,User,False
402,IssueCommentEvent,2016-07-28 14:20:24+00:00,45852176,arose/nglview,4451957,hainm,,,155813927,235908809,@jaimergp: did you delete your question? I saw yours in my notification but can not see it here.,{},,User,False
